GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharByteMap.new TCharByteIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteCollection,115,0,2,0,29,0,26,0,25,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatCollection,115,0,2,0,29,0,26,0,25,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharObjectMap,159,0,10,0,38,0,33,0,28,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectFloatMap,171,0,10,0,41,0,36,0,31,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharFloatMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortLongMap.new TShortLongIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleObjectMap.new TDoubleObjectIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharSet,20,0,4,0,3,0,5,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntFloatMap.new TIntFloatIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectCharMap,171,0,10,0,41,0,36,0,31,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteFloatMap.new TByteFloatIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongIntMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortByteMap.new TShortByteIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortFloatMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharShortMap.new TCharShortIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleIntMap.new TDoubleIntIterator() {...},36,0,0,0,8,0,7,0,7,0
